"1","부안군 변산면","세븐일레븐 변산반도점세븐일레븐 변산반도점 주말오후 알바 급구","16:00~01:00","시급8,350","17분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","3개월~6개월","주말","2019년 5월 10일(금) ~ 2019년 5월 18일(토)
D-DAY 4 ","전북 부안군 변산면 변산해변로 19-3<U+00A0>세븐일레븐 변산반도점<U+00A0>전북 부안군 변산면"
"1","전주시 전체","웅진씽크빅 아중지국웅진씽크빅 교사모집/주3일가능/유아동종업계우대 정착지원금","13:00~21:00","월급1,800,000","31분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","0명 (10명 미만)","1년이상 (기간협의가능)","월~금 (요일협의가능)","2019년 5월 13일(월) ~ 2019년 5월 17일(금)
D-DAY 3 ","전북 전주시 덕진구 호성3길 22-3<U+00A0>삼육빌딩3층<U+00A0>전북 전주시 덕진구 전체"
"1","전주시 전체","웅진씽크빅 아중지국웅진씽크빅 교사모집/주3일가능/유아동종업계우대 정착지원금","13:00~21:00","월급1,800,000","31분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","0명 (10명 미만)","1년이상 (기간협의가능)","월~금 (요일협의가능)","2019년 5월 13일(월) ~ 2019년 5월 17일(금)
D-DAY 3 ","전북 전주시 덕진구 호성3길 22-3<U+00A0>삼육빌딩3층<U+00A0>전북 전주시 덕진구 전체"
"1","전주시 전체","웅진씽크빅 아중지국웅진씽크빅 교사모집/주3일가능/유아동종업계우대 정착지원금","13:00~21:00","월급1,800,000","32분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","0명 (10명 미만)","1년이상 (기간협의가능)","월~금 (요일협의가능)","2019년 5월 13일(월) ~ 2019년 5월 17일(금)
D-DAY 3 ","전북 전주시 덕진구 호성3길 22-3<U+00A0>삼육빌딩3층<U+00A0>전북 전주시 덕진구 전체"
"1","전주시 전체","웅진씽크빅 아중지국웅진씽크빅 교사모집/주3일가능/유아동종업계우대 정착지원금","13:00~21:00","월급1,800,000","32분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","0명 (10명 미만)","1년이상 (기간협의가능)","월~금 (요일협의가능)","2019년 5월 13일(월) ~ 2019년 5월 17일(금)
D-DAY 3 ","전북 전주시 덕진구 호성3길 22-3<U+00A0>삼육빌딩3층<U+00A0>전북 전주시 덕진구 전체"
"1","익산시 중앙동","소화물배송/신불자가능소자본 창업비용으로 매달 일정한 고정 수익이 생긴다면??","07:30~18:30","월급4,000,000","33분전","무관(신입+경력)","성별무관","24세(1996년생) ~ 57세(1963년생) 고연령자 가능 미성년자 불가","학력무관","계약직, 파견직","2명","1년이상 (기간협의가능)","월~토","2019년 5월 14일(화) ~ 상시모집","거주지 인근배정<U+00A0>20대가능/신용불량자가능/거주지인근배정<U+00A0>전북 익산시 중앙동"
"1","군산시 소룡동","GS25소룡상떼빌점주말오전구합니다","08:00~15:00","시급8,350","36분전","무관(신입+경력)","성별무관","24세(1996년생) ~ 50세(1970년생) 미성년자 불가","학력무관","아르바이트","1명","6개월~1년","주말","2019년 5월 12일(일) ~ 상시모집","전북 군산시 해망로 447<U+00A0>(군산성원아파트)<U+00A0>전북 군산시 소룡동"
"1","전주시 효자동2","정가한우전주대 앞 정가한우 오전 알바구해요","11:00~14:00","시급8,350","37분전","무관(신입+경력)","남자","23세 이상(1997년 이후 출생자) 고연령자 가능 미성년자 불가","학력무관","아르바이트, 정규직","0명 (10명 미만)","3개월~6개월 (기간협의가능)","주4일 (요일협의가능)","2019년 5월 8일(수) ~ 상시모집","전북 전주시 완산구 후곡길 5-3<U+00A0>(효자동2가) 정가한우<U+00A0>전북 전주시 완산구 효자동2가"
"1","전주시 효자동1","서울법인재무설계센터(주)[억대연봉 브리핑 영업 조직] 호남 사무실 OPEN 신입 / 경력","09:30~18:30","월급5,000,000","37분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","00명 (100명 미만)","1년이상","월~금","2019년 5월 14일(화) ~ 상시모집","전북 전주시 완산구 용리로 53<U+00A0>(승기빌딩)<U+00A0>전북 전주시 완산구 효자동1가"
"1","전주시 전체","운전가능한 신체건강한 누구나가능합니다택배취업의 모든것 저희와함께 상의하세요 [서울,경기 전국가","07:30~19:00","월급5,000,000","38분전","무관(신입+경력)","성별무관","22세(1998년생) ~ 55세(1965년생) 고연령자 가능 미성년자 불가","학력무관","정규직, 계약직","3명","1년이상 (수습기간있음)","월~토","2019년 5월 14일(화) ~ 상시모집","거주지인근지역<U+00A0>직영물류센터<U+00A0>전북 전주시 덕진구 전체"
"1","군산시 나운동","지방현지면접가능/초보및여성동반입사환영【운전만 할 수 있으면 月500만원 수익보장】 【소화물 택배","07:30~18:00","월급5,000,000","39분전","무관(신입+경력)","성별무관","21세(1999년생) ~ 55세(1965년생) 고연령자 가능 미성년자 불가","학력무관","계약직, 파견직","2명","1년이상","월~토","2019년 5월 14일(화) ~ 상시모집","지방현지면접가능/초보및여성동반입사환영<U+00A0>지방현지면접가능/초보및여성동반입사환영<U+00A0>전북 군산시 나운동"
"1","전주시 전체","풀무원녹즙 전주덕진오피스풀무원녹즙배송(오전8시-10시),30세-50세 여성분 모십니다","08:00~10:00","월급1,000,000","40분전","무관(신입+경력)","여자","30세(1990년생) ~ 50세(1970년생) 미성년자 불가","학력무관","위촉직(프리랜서)","0명 (10명 미만)","1년이상","월~금","2019년 5월 12일(일) ~ 상시모집","전북 전주시 덕진구 명주3길 28<U+00A0>(인후동2가)<U+00A0>전북 전주시 덕진구 전체"
"1","전주시 전체","롯데리아 전주고사점##배달사원 및 매장사원 모집[투잡가능]##","00:00~24:00","시급8,350","40분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 13일(월) ~ 상시모집","전북 전주시 완산구 전주객사5길 22-3<U+00A0>롯데리아 전주고사점<U+00A0>전북 전주시 완산구 전체"
"1","전주시 전체","롯데리아 전주고사점##배달사원 및 매장사원 모집[투잡가능]##","00:00~24:00","시급8,350","40분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 13일(월) ~ 상시모집","전북 전주시 완산구 전주객사5길 22-3<U+00A0>롯데리아 전주고사점<U+00A0>전북 전주시 완산구 전체"
"1","전주시 전체","롯데리아 전주고사점##배달사원 및 매장사원 모집[투잡가능]##","00:00~24:00","시급8,350","40분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 13일(월) ~ 상시모집","전북 전주시 완산구 전주객사5길 22-3<U+00A0>롯데리아 전주고사점<U+00A0>전북 전주시 완산구 전체"
"1","전주시 전체","롯데리아 전주고사점##배달사원 및 매장사원 모집[투잡가능]##","00:00~24:00","시급8,350","40분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 13일(월) ~ 상시모집","전북 전주시 완산구 전주객사5길 22-3<U+00A0>롯데리아 전주고사점<U+00A0>전북 전주시 완산구 전체"
