"1","전주시 덕진동1","(주)드림물류일당 최대 13만원 야간물류센터 일당아르바이트 大모집","20:00~06:00","일급130,000","7분전","무관(신입+경력)","성별무관","20세(2000년생) ~ 55세(1965년생) 고연령자 가능 미성년자 불가","학력무관","아르바이트, 정규직, 계약직, 파견직, 인턴직","00명 (100명 미만)","3개월~6개월 (기간협의가능)","월~일","2019년 5월 8일(수) ~ 상시모집","전북 전주시 덕진구 덕진광장로 3<U+00A0>(시외버스덕진간이정류소)<U+00A0>전북 전주시 덕진구 덕진동1가"
"1","전주시 서신동","교원웰스 S전주(남원) 주부에게 딱 알맞은 일자리 교원 웰스플래너 모집","09:00~18:00","건별170,000","8분전","무관(신입+경력)","여자","연령무관  고연령자 가능","학력무관","위촉직(프리랜서)","00명 (100명 미만)","1년이상","주3일","2019년 5월 8일(수) ~ 상시모집","전북 전주시 완산구 온고을로 1<U+00A0>13층 (한국교직원공제회전북회관)<U+00A0>전북 전주시 완산구 서신동"
"1","익산시 신동","맥도날드 익산원광대점익산원광대점에서 함께 근무하실 크루&라이더들을 모집합니다","시간협의","시급8,350","9분전","성별 성별무관","연령 연령무관 ","학력 학력무관","","아르바이트","00명 (100명 미만)","1년이상 (기간협의가능)","요일협의","2019년 5월 8일(수) ~ 2019년 5월 21일(화)","홈페이지www.mcalba.co.kr/m/appstrap/recruit_view.asp?idx=402569"
"1","전주시 효자동2","일본라면집【급구  /시급8350원}】【주말 알바  급구함】","18:00~22:00","시급8,350","10분전","무관(신입+경력)","성별무관","20세(2000년생) ~ 40세(1980년생) 미성년자 불가","학력무관","아르바이트, 정규직, 계약직","0명 (10명 미만)","1년이상 (기간협의가능)","토, 일요일","2019년 5월 8일(수) ~ 상시모집","전북 전주시 완산구 홍산로 246<U+00A0>전주시 완산구 홍상로246번지<U+00A0>전북 전주시 완산구 효자동2가"
"1","군산시 수송동","올리브영군산수송점올리브영 군산수송점 평일 스탭 모집합니다.","11:00~16:00","시급8,350","12분전","무관(신입+경력)","여자","20세(2000년생) ~ 29세(1991년생) 미성년자 불가","학력무관","아르바이트","0명 (10명 미만)","3개월~6개월","월~금","2019년 5월 8일(수) ~ 상시모집","전북 군산시 월명로 248<U+00A0>올리브영군산수송점<U+00A0>전북 군산시 수송동"
"1","전주시 서신동","교원웰스 S전주(전주)주부에게 딱 알맞은 일자리 교원 웰스플래너 모집","09:00~18:00","건별170,000","14분전","무관(신입+경력)","여자","연령무관  고연령자 가능","학력무관","위촉직(프리랜서)","00명 (100명 미만)","1년이상","주3일 (요일협의가능)","2019년 5월 8일(수) ~ 상시모집","전북 전주시 완산구 온고을로 1<U+00A0>13층 교직원공제회전북회관)<U+00A0>전북 전주시 완산구 서신동"
"1","전북 전체","(주)크린바이오5월 9일~10일 단기알바 모집합니다","09:00~17:30","일급80,000","16분전","무관(신입+경력)","남자","20세(2000년생) ~ 35세(1985년생) 미성년자 불가","학력무관","아르바이트","0명 (10명 미만)","1주일이하 (근무날짜: 5월 9일 ~ 5월 10일)","주2일","2019년 5월 8일(수) ~ 상시모집","전북 전주시 덕진구 농생명로 300<U+00A0>(농촌진흥청)<U+00A0>전북 전체 "
"1","전주시 진북동","한솔교육전주중앙지점놀이수업 한글.수학.영어 교사 모집-한솔교육","14:00~21:00","월급2,000,000","17분전","무관(신입+경력)","여자","24세(1996년생) ~ 45세(1975년생) 미성년자 불가","대학(2,3년)졸업 이상","위촉직(프리랜서)","2명","1년이상","월~금","2019년 5월 8일(수) ~ 2019년 5월 28일(화)","전북 전주시 덕진구 팔달로 334<U+00A0>(알리안츠생명) 5층 한솔교육 전주영어<U+00A0>전북 전주시 덕진구 진북동"
"1","김제시 신풍동","도미노피자 김제점도미노피자 김제점에서 피자메이커 여직원 구합니다.","17:00~22:30","시급8,350","18분전","무관(신입+경력)","성별무관","21세(1999년생) ~ 45세(1975년생) 미성년자 불가","학력무관","정규직","1명","6개월~1년","주5일 (요일협의가능)","2019년 5월 4일(토) ~ 상시모집","전북 김제시 동서로 284<U+00A0>도미노피자 김제점<U+00A0>전북 김제시 신풍동"
"1","익산시 영등동","빽다방 익산영등제일점빽다방 익산영등제일점 알바 모집합니다.","18:00~22:30","시급8,350","19분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년","월~금","2019년 5월 5일(일) ~ 상시모집","전북 익산시 영등동 766-2<U+00A0>빽다방 익산영등제일점<U+00A0>전북 익산시 영등동"
"1","익산시 모현동1","SK매직 익산지국SK매직 익산지국 MC(매직케어)모집","09:00~18:00","건별2,700,000","19분전","무관(신입+경력)","성별무관","25세(1995년생) ~ 55세(1965년생) 고연령자 가능 미성년자 불가","학력무관","위촉직(프리랜서)","0명 (10명 미만)","1년이상","월~토(토요일 격주휴무)","2019년 5월 8일(수) ~ 상시모집","전북 익산시 배산로 161<U+00A0>(이레빌딩)<U+00A0>전북 익산시 모현동1가"
"1","전주시 진북동","한솔교육전주중앙지점놀이수업 한글,수학 교사모집-한솔교육 전주중앙지점","10:00~21:00","월급1,500,000","20분전","무관(신입+경력)","여자","25세(1995년생) ~ 45세(1975년생) 미성년자 불가","대학(2,3년)졸업 이상","위촉직(프리랜서)","1명","1년이상","월~금","2019년 5월 8일(수) ~ 2019년 5월 28일(화)","전북 전주시 덕진구 팔달로 334<U+00A0>한솔교육 4층<U+00A0>전북 전주시 덕진구 진북동"
"1","전주시 덕진동1","(주)조은물류(초보)야간택배 당일지급 최대14만원 남,녀 분류자및 상하차","20:00~06:00","일급140,000","24분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","00명 (100명 미만)","1주일~1개월 (근무날짜: 9월 3일 ~ 10월 3일)","월~일 (요일협의가능 : 1일근무가능(근무기간 선택))","2019년 5월 7일(화) ~ 상시모집","충북 옥천군 이원면 건진2길 65<U+00A0>(건진리)<U+00A0>전북 전주시 덕진구 덕진동1가"
"1","익산시 신동","(주)조은물류(초보)야간택배 당일지급 최대14만원 남,녀 분류자및 상하차","20:00~06:00","일급140,000","24분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","00명 (100명 미만)","1주일~1개월 (근무날짜: 9월 3일 ~ 10월 3일)","월~일 (요일협의가능 : 1일근무가능(근무기간 선택))","2019년 5월 7일(화) ~ 상시모집","전북 익산시 동서로 179-14<U+00A0>(신동 동북아파트)<U+00A0>전북 익산시 신동"
"1","군산시 나운동","웅진씽크빅 군산서부지국센터교사, 재택영어화상교사,방문교사 구합니다","14:00~19:00","월급2,000,000","25분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","위촉직(프리랜서)","1명","1년이상","월, 수, 목요일 (요일협의가능)","2019년 5월 8일(수) ~ 2019년 5월 28일(화)","전북 군산시 백토로 114<U+00A0>(광명빌딩)4층<U+00A0>전북 군산시 나운동"
"1","전주시 전체","돈걱정 그만 / 행복은 돈으로 부터[月평균급여 500만] 아직도 돈걱정만 하고 계신가요 / 이젠 ","08:00~18:00","월급4,500,000","25분전","무관(신입+경력)","성별무관","24세(1996년생) ~ 59세(1961년생) 고연령자 가능 미성년자 불가","학력무관","계약직, 파견직","2명","1년이상 (수습기간있음)","월~토","2019년 5월 8일(수) ~ 2019년 5월 15일(수)
D-DAY 7 ","전북 전주시 완산구 노송광장로 10<U+00A0>초보/여성/외국인/동반지원가능<U+00A0>전북 전주시 완산구 전체"
"1","전주시 전체","(주)현대렌탈케어 전주지국정수기 필터교체 매니저 모집 (초보환영)","09:00~18:00","월급2,500,000","26분전","무관(신입+경력)","성별무관","30세(1990년생) ~ 49세(1971년생) 미성년자 불가","학력무관","위촉직(프리랜서)","2명","1년이상 (기간협의가능)","주5일","2019년 5월 8일(수) ~ 2019년 5월 13일(월)
D-DAY 5 ","전북 전주시 덕진구 동부대로 375<U+00A0>1층 현대렌탈케어<U+00A0>전북 전주시 덕진구 전체"
"1","김제시 검산동","담소 김제검산담소사골순대 평일 저녁 구합니다문자로 이력 주세요.","00:00~01:00","시급8,350","27분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","3개월~6개월 (기간협의가능)","월, 화, 수, 목, 금요일 (요일협의가능)","2019년 5월 7일(화) ~ 상시모집","전북 김제시 검산택지5길 127<U+00A0>담소사골순대<U+00A0>전북 김제시 검산동"
"1","정읍시 전체","한솔교육 정읍지점한솔교육 정읍지점 인턴교사 채용(4대보험및 퇴직금 지급,타","16:00~21:00","월급2,000,000","28분전","무관(신입+경력)","성별무관","21세(1999년생) ~ 50세(1970년생) 미성년자 불가","대학(2,3년)졸업 이상","계약직, 인턴직","1명","1년이상","월~금 (요일협의가능)","2019년 5월 7일(화) ~ 2019년 5월 13일(월)
D-DAY 5 ","전북 정읍시 남북로 34<U+00A0>(수성동) 성림빌딩 3층<U+00A0>전북 정읍시 전체"
"1","고창군 고창읍","한솔교육 정읍,고창지점한솔교육 고창지점 인턴교사 채용(4대보험, 퇴직금 지급, 정","16:00~21:00","월급2,000,000","29분전","무관(신입+경력)","성별무관","21세(1999년생) ~ 50세(1970년생) 미성년자 불가","대학(2,3년)졸업 이상","계약직, 인턴직","1명","1년이상","월~금 (요일협의가능)","2019년 5월 7일(화) ~ 2019년 5월 13일(월)
D-DAY 5 ","전북 고창군,읍 중앙로<U+00A0>한솔교육<U+00A0>전북 고창군 고창읍"
"1","남원시 전체","한솔교육 남원지점한솔교육 남원지점 교사 채용(어린이집,유치원,학원,동종업계","16:00~21:00","월급2,000,000","30분전","무관(신입+경력)","성별무관","21세(1999년생) ~ 49세(1971년생) 미성년자 불가","대학(2,3년)졸업 이상","계약직","1명","1년이상","월~금","2019년 5월 7일(화) ~ 2019년 5월 13일(월)
D-DAY 5 ","전북 남원시 남문로 460<U+00A0>제일빌딩 4층 한솔교육<U+00A0>전북 남원시 전체"
"1","장수군 전체","한솔교육 남원지점한솔교육 장수지역 선생님 채용(어린이집,유치원,학원,동종업","16:00~21:00","월급2,000,000","30분전","무관(신입+경력)","성별무관","21세(1999년생) ~ 50세(1970년생) 미성년자 불가","학력무관","계약직","1명","1년이상","월~금","2019년 5월 7일(화) ~ 2019년 5월 13일(월)
D-DAY 5 ","전북 장수군 장계리 금곡리<U+00A0><U+00A0>전북 장수군 전체"
"1","장수군 장계면","한솔교육 남원지점한솔교육 장계지역 선생님 채용(어린이집,유치원,학원,동종업","16:00~21:00","월급2,000,000","31분전","무관(신입+경력)","성별무관","21세(1999년생) ~ 50세(1970년생) 미성년자 불가","대학(2,3년)졸업 이상","계약직","1명","1년이상","월~금 (요일협의가능)","2019년 5월 7일(화) ~ 2019년 5월 13일(월)
D-DAY 5 ","전북 장수군 장계면 장계리<U+00A0>장계리<U+00A0>전북 장수군 장계면"
"1","전주시 송천동2","세븐일레븐 전주송천주공점송천주공점(금.토.일오전9시~오후9시까지)에서 성실히 일할 ","09:00~21:00","시급8,350","33분전","무관(신입+경력)","성별무관","24세(1996년생) ~ 45세(1975년생) 미성년자 불가","학력무관","아르바이트","1명","6개월~1년","주3일","2019년 5월 6일(월) ~ 상시모집","전북 전주시 덕진구 붓내3길 28<U+00A0>세븐일레븐 편의점<U+00A0>전북 전주시 덕진구 송천동2가"
